Month,Year,State,PWSTATE,STMIN,TIPMIN
9,2029,85,35,12.00,3.00
10,2029,85,35,12.00,3.00
11,2029,85,35,12.00,3.00
12,2029,85,35,12.00,3.00
1,2009,86,4,7.25,4.25
2,2009,86,4,7.25,4.25
3,2009,86,4,7.25,4.25
4,2009,86,4,7.25,4.25
5,2009,86,4,7.25,4.25
6,2009,86,4,7.25,4.25
7,2009,86,4,7.25,4.25
8,2009,86,4,7.25,4.25
9,2009,86,4,7.25,4.25
10,2009,86,4,7.25,4.25
11,2009,86,4,7.25,4.25
12,2009,86,4,7.25,4.25
1,2010,86,4,7.25,4.25
2,2010,86,4,7.25,4.25
3,2010,86,4,7.25,4.25
4,2010,86,4,7.25,4.25
5,2010,86,4,7.25,4.25
6,2010,86,4,7.25,4.25
7,2010,86,4,7.25,4.25
8,2010,86,4,7.25,4.25
9,2010,86,4,7.25,4.25
10,2010,86,4,7.25,4.25
11,2010,86,4,7.25,4.25
12,2010,86,4,7.25,4.25
1,2011,86,4,7.35,4.35
2,2011,86,4,7.35,4.35
3,2011,86,4,7.35,4.35
4,2011,86,4,7.35,4.35
5,2011,86,4,7.35,4.35
6,2011,86,4,7.35,4.35
7,2011,86,4,7.35,4.35
8,2011,86,4,7.35,4.35
9,2011,86,4,7.35,4.35
10,2011,86,4,7.35,4.35
11,2011,86,4,7.35,4.35
12,2011,86,4,7.35,4.35
1,2012,86,4,7.65,4.65
2,2012,86,4,7.65,4.65
3,2012,86,4,7.65,4.65
4,2012,86,4,7.65,4.65
5,2012,86,4,7.65,4.65
6,2012,86,4,7.65,4.65
7,2012,86,4,7.65,4.65
8,2012,86,4,7.65,4.65
9,2012,86,4,7.65,4.65
10,2012,86,4,7.65,4.65
11,2012,86,4,7.65,4.65
12,2012,86,4,7.65,4.65
1,2013,86,4,7.80,4.80
2,2013,86,4,7.80,4.80
3,2013,86,4,7.80,4.80
4,2013,86,4,7.80,4.80
5,2013,86,4,7.80,4.80
6,2013,86,4,7.80,4.80
7,2013,86,4,7.80,4.80
8,2013,86,4,7.80,4.80
9,2013,86,4,7.80,4.80
10,2013,86,4,7.80,4.80
11,2013,86,4,7.80,4.80
12,2013,86,4,7.80,4.80
1,2014,86,4,7.90,4.90
2,2014,86,4,7.90,4.90
3,2014,86,4,7.90,4.90
4,2014,86,4,7.90,4.90
5,2014,86,4,7.90,4.90
6,2014,86,4,7.90,4.90
7,2014,86,4,7.90,4.90
8,2014,86,4,7.90,4.90
9,2014,86,4,7.90,4.90
10,2014,86,4,7.90,4.90
11,2014,86,4,7.90,4.90
12,2014,86,4,7.90,4.90
1,2015,86,4,8.05,5.05
2,2015,86,4,8.05,5.05
3,2015,86,4,8.05,5.05
4,2015,86,4,8.05,5.05
5,2015,86,4,8.05,5.05
6,2015,86,4,8.05,5.05
7,2015,86,4,8.05,5.05
8,2015,86,4,8.05,5.05
9,2015,86,4,8.05,5.05
10,2015,86,4,8.05,5.05
11,2015,86,4,8.05,5.05
12,2015,86,4,8.05,5.05
1,2016,86,4,8.05,5.05
2,2016,86,4,8.05,5.05
3,2016,86,4,8.05,5.05
4,2016,86,4,8.05,5.05
5,2016,86,4,8.05,5.05
6,2016,86,4,8.05,5.05
7,2016,86,4,8.05,5.05
8,2016,86,4,8.05,5.05
9,2016,86,4,8.05,5.05
10,2016,86,4,8.05,5.05
11,2016,86,4,8.05,5.05
12,2016,86,4,8.05,5.05
1,2017,86,4,10.00,7.00
2,2017,86,4,10.00,7.00
3,2017,86,4,10.00,7.00
4,2017,86,4,10.00,7.00
5,2017,86,4,10.00,7.00
6,2017,86,4,10.00,7.00
7,2017,86,4,10.00,7.00
8,2017,86,4,10.00,7.00
9,2017,86,4,10.00,7.00
10,2017,86,4,10.00,7.00
11,2017,86,4,10.00,7.00
12,2017,86,4,10.00,7.00
1,2018,86,4,10.50,7.50
2,2018,86,4,10.50,7.50
3,2018,86,4,10.50,7.50
4,2018,86,4,10.50,7.50
5,2018,86,4,10.50,7.50
6,2018,86,4,10.50,7.50
7,2018,86,4,10.50,7.50
8,2018,86,4,10.50,7.50
9,2018,86,4,10.50,7.50
10,2018,86,4,10.50,7.50
11,2018,86,4,10.50,7.50
12,2018,86,4,10.50,7.50
1,2019,86,4,11.00,8.00
2,2019,86,4,11.00,8.00
3,2019,86,4,11.00,8.00
4,2019,86,4,11.00,8.00
5,2019,86,4,11.00,8.00
6,2019,86,4,11.00,8.00
7,2019,86,4,11.00,8.00
8,2019,86,4,11.00,8.00
9,2019,86,4,11.00,8.00
10,2019,86,4,11.00,8.00
11,2019,86,4,11.00,8.00
12,2019,86,4,11.00,8.00
1,2020,86,4,12.00,9.00
2,2020,86,4,12.00,9.00
3,2020,86,4,12.00,9.00
4,2020,86,4,12.00,9.00
5,2020,86,4,12.00,9.00
6,2020,86,4,12.00,9.00
7,2020,86,4,12.00,9.00
8,2020,86,4,12.00,9.00
9,2020,86,4,12.00,9.00
10,2020,86,4,12.00,9.00
11,2020,86,4,12.00,9.00
12,2020,86,4,12.00,9.00
1,2021,86,4,12.30,9.30
2,2021,86,4,12.30,9.30
3,2021,86,4,12.30,9.30
4,2021,86,4,12.30,9.30
5,2021,86,4,12.30,9.30
6,2021,86,4,12.30,9.30
7,2021,86,4,12.30,9.30
8,2021,86,4,12.30,9.30
9,2021,86,4,12.30,9.30
10,2021,86,4,12.30,9.30
11,2021,86,4,12.30,9.30
12,2021,86,4,12.30,9.30
1,2022,86,4,12.60,9.60
2,2022,86,4,12.60,9.60
3,2022,86,4,12.60,9.60
4,2022,86,4,12.60,9.60
5,2022,86,4,12.60,9.60
6,2022,86,4,12.60,9.60
7,2022,86,4,12.60,9.60
8,2022,86,4,12.60,9.60
9,2022,86,4,12.60,9.60
10,2022,86,4,12.60,9.60
11,2022,86,4,12.60,9.60
12,2022,86,4,12.60,9.60
1,2023,86,4,12.90,9.90
2,2023,86,4,12.90,9.90
3,2023,86,4,12.90,9.90
4,2023,86,4,12.90,9.90
5,2023,86,4,12.90,9.90
6,2023,86,4,12.90,9.90
7,2023,86,4,12.90,9.90
8,2023,86,4,12.90,9.90
9,2023,86,4,12.90,9.90
10,2023,86,4,12.90,9.90
11,2023,86,4,12.90,9.90
12,2023,86,4,12.90,9.90
1,2024,86,4,13.20,10.20
2,2024,86,4,13.20,10.20
3,2024,86,4,13.20,10.20
4,2024,86,4,13.20,10.20
5,2024,86,4,13.20,10.20
6,2024,86,4,13.20,10.20
7,2024,86,4,13.20,10.20
8,2024,86,4,13.20,10.20
9,2024,86,4,13.20,10.20
10,2024,86,4,13.20,10.20
11,2024,86,4,13.20,10.20
12,2024,86,4,13.20,10.20
1,2025,86,4,13.50,10.50
2,2025,86,4,13.50,10.50
3,2025,86,4,13.50,10.50
4,2025,86,4,13.50,10.50
5,2025,86,4,13.50,10.50
6,2025,86,4,13.50,10.50
7,2025,86,4,13.50,10.50
8,2025,86,4,13.50,10.50
9,2025,86,4,13.50,10.50
10,2025,86,4,13.50,10.50
11,2025,86,4,13.50,10.50
12,2025,86,4,13.50,10.50
1,2026,86,4,13.80,10.80
2,2026,86,4,13.80,10.80
3,2026,86,4,13.80,10.80
4,2026,86,4,13.80,10.80
5,2026,86,4,13.80,10.80
6,2026,86,4,13.80,10.80
7,2026,86,4,13.80,10.80
8,2026,86,4,13.80,10.80
9,2026,86,4,13.80,10.80
10,2026,86,4,13.80,10.80
11,2026,86,4,13.80,10.80
12,2026,86,4,13.80,10.80
1,2027,86,4,14.10,11.10
2,2027,86,4,14.10,11.10
3,2027,86,4,14.10,11.10
4,2027,86,4,14.10,11.10
5,2027,86,4,14.10,11.10
6,2027,86,4,14.10,11.10
7,2027,86,4,14.10,11.10
8,2027,86,4,14.10,11.10
9,2027,86,4,14.10,11.10
10,2027,86,4,14.10,11.10
11,2027,86,4,14.10,11.10
12,2027,86,4,14.10,11.10
1,2028,86,4,14.40,11.40
2,2028,86,4,14.40,11.40
3,2028,86,4,14.40,11.40
4,2028,86,4,14.40,11.40
5,2028,86,4,14.40,11.40
6,2028,86,4,14.40,11.40
7,2028,86,4,14.40,11.40
8,2028,86,4,14.40,11.40
9,2028,86,4,14.40,11.40
10,2028,86,4,14.40,11.40
11,2028,86,4,14.40,11.40
12,2028,86,4,14.40,11.40
1,2029,86,4,14.70,11.70
2,2029,86,4,14.70,11.70
3,2029,86,4,14.70,11.70
4,2029,86,4,14.70,11.70
5,2029,86,4,14.70,11.70
6,2029,86,4,14.70,11.70
7,2029,86,4,14.70,11.70
8,2029,86,4,14.70,11.70
9,2029,86,4,14.70,11.70
10,2029,86,4,14.70,11.70
11,2029,86,4,14.70,11.70
12,2029,86,4,14.70,11.70
1,2009,87,49,6.55,2.13
2,2009,87,49,6.55,2.13
3,2009,87,49,6.55,2.13
4,2009,87,49,6.55,2.13
5,2009,87,49,6.55,2.13
6,2009,87,49,6.55,2.13
7,2009,87,49,7.25,2.13
8,2009,87,49,7.25,2.13
9,2009,87,49,7.25,2.13
10,2009,87,49,7.25,2.13
11,2009,87,49,7.25,2.13
12,2009,87,49,7.25,2.13
1,2010,87,49,7.25,2.13
2,2010,87,49,7.25,2.13
3,2010,87,49,7.25,2.13
4,2010,87,49,7.25,2.13
5,2010,87,49,7.25,2.13
6,2010,87,49,7.25,2.13
7,2010,87,49,7.25,2.13
8,2010,87,49,7.25,2.13
9,2010,87,49,7.25,2.13
10,2010,87,49,7.25,2.13
11,2010,87,49,7.25,2.13
12,2010,87,49,7.25,2.13
1,2011,87,49,7.25,2.13
2,2011,87,49,7.25,2.13
3,2011,87,49,7.25,2.13
4,2011,87,49,7.25,2.13
5,2011,87,49,7.25,2.13
6,2011,87,49,7.25,2.13
7,2011,87,49,7.25,2.13
8,2011,87,49,7.25,2.13
9,2011,87,49,7.25,2.13
10,2011,87,49,7.25,2.13
11,2011,87,49,7.25,2.13
12,2011,87,49,7.25,2.13
1,2012,87,49,7.25,2.13
2,2012,87,49,7.25,2.13
3,2012,87,49,7.25,2.13
4,2012,87,49,7.25,2.13
5,2012,87,49,7.25,2.13
6,2012,87,49,7.25,2.13
7,2012,87,49,7.25,2.13
8,2012,87,49,7.25,2.13
9,2012,87,49,7.25,2.13
10,2012,87,49,7.25,2.13
11,2012,87,49,7.25,2.13
12,2012,87,49,7.25,2.13
1,2013,87,49,7.25,2.13
2,2013,87,49,7.25,2.13
3,2013,87,49,7.25,2.13
4,2013,87,49,7.25,2.13
5,2013,87,49,7.25,2.13
6,2013,87,49,7.25,2.13
7,2013,87,49,7.25,2.13
8,2013,87,49,7.25,2.13
9,2013,87,49,7.25,2.13
10,2013,87,49,7.25,2.13
11,2013,87,49,7.25,2.13
12,2013,87,49,7.25,2.13
1,2014,87,49,7.25,2.13
2,2014,87,49,7.25,2.13
3,2014,87,49,7.25,2.13
4,2014,87,49,7.25,2.13
5,2014,87,49,7.25,2.13
6,2014,87,49,7.25,2.13
7,2014,87,49,7.25,2.13
8,2014,87,49,7.25,2.13
9,2014,87,49,7.25,2.13
10,2014,87,49,7.25,2.13
11,2014,87,49,7.25,2.13
12,2014,87,49,7.25,2.13
1,2015,87,49,7.25,2.13
2,2015,87,49,7.25,2.13
3,2015,87,49,7.25,2.13
4,2015,87,49,7.25,2.13
5,2015,87,49,7.25,2.13
6,2015,87,49,7.25,2.13
7,2015,87,49,7.25,2.13
8,2015,87,49,7.25,2.13
9,2015,87,49,7.25,2.13
10,2015,87,49,7.25,2.13
11,2015,87,49,7.25,2.13
12,2015,87,49,7.25,2.13
1,2016,87,49,7.25,2.13
2,2016,87,49,7.25,2.13
3,2016,87,49,7.25,2.13
4,2016,87,49,7.25,2.13
5,2016,87,49,7.25,2.13
6,2016,87,49,7.25,2.13
7,2016,87,49,7.25,2.13
8,2016,87,49,7.25,2.13
9,2016,87,49,7.25,2.13
10,2016,87,49,7.25,2.13
11,2016,87,49,7.25,2.13
12,2016,87,49,7.25,2.13
1,2017,87,49,7.25,2.13
2,2017,87,49,7.25,2.13
3,2017,87,49,7.25,2.13
4,2017,87,49,7.25,2.13
5,2017,87,49,7.25,2.13
6,2017,87,49,7.25,2.13
7,2017,87,49,7.25,2.13
8,2017,87,49,7.25,2.13
9,2017,87,49,7.25,2.13
10,2017,87,49,7.25,2.13
11,2017,87,49,7.25,2.13
12,2017,87,49,7.25,2.13
1,2018,87,49,7.25,2.13
2,2018,87,49,7.25,2.13
3,2018,87,49,7.25,2.13
4,2018,87,49,7.25,2.13
5,2018,87,49,7.25,2.13
6,2018,87,49,7.25,2.13
7,2018,87,49,7.25,2.13
8,2018,87,49,7.25,2.13
9,2018,87,49,7.25,2.13
10,2018,87,49,7.25,2.13
11,2018,87,49,7.25,2.13
12,2018,87,49,7.25,2.13
1,2019,87,49,7.25,2.13
2,2019,87,49,7.25,2.13
3,2019,87,49,7.25,2.13
4,2019,87,49,7.25,2.13
5,2019,87,49,7.25,2.13
6,2019,87,49,7.25,2.13
7,2019,87,49,7.25,2.13
8,2019,87,49,7.25,2.13
9,2019,87,49,7.25,2.13
10,2019,87,49,7.25,2.13
11,2019,87,49,7.25,2.13
12,2019,87,49,7.25,2.13
1,2020,87,49,7.25,2.13
2,2020,87,49,7.25,2.13
3,2020,87,49,7.25,2.13
4,2020,87,49,7.25,2.13
5,2020,87,49,7.25,2.13
6,2020,87,49,7.25,2.13
7,2020,87,49,7.25,2.13
8,2020,87,49,7.25,2.13
9,2020,87,49,7.25,2.13
10,2020,87,49,7.25,2.13
11,2020,87,49,7.25,2.13
12,2020,87,49,7.25,2.13
1,2021,87,49,7.25,2.13
2,2021,87,49,7.25,2.13
3,2021,87,49,7.25,2.13
4,2021,87,49,7.25,2.13
5,2021,87,49,7.25,2.13
6,2021,87,49,7.25,2.13
7,2021,87,49,7.25,2.13
8,2021,87,49,7.25,2.13
9,2021,87,49,7.25,2.13
10,2021,87,49,7.25,2.13
11,2021,87,49,7.25,2.13
12,2021,87,49,7.25,2.13
1,2022,87,49,7.25,2.13
2,2022,87,49,7.25,2.13
3,2022,87,49,7.25,2.13
4,2022,87,49,7.25,2.13
5,2022,87,49,7.25,2.13
6,2022,87,49,7.25,2.13
7,2022,87,49,7.25,2.13
8,2022,87,49,7.25,2.13
9,2022,87,49,7.25,2.13
10,2022,87,49,7.25,2.13
11,2022,87,49,7.25,2.13
12,2022,87,49,7.25,2.13
1,2023,87,49,7.25,2.13
2,2023,87,49,7.25,2.13
3,2023,87,49,7.25,2.13
4,2023,87,49,7.25,2.13
5,2023,87,49,7.25,2.13
6,2023,87,49,7.25,2.13
7,2023,87,49,7.25,2.13
8,2023,87,49,7.25,2.13
9,2023,87,49,7.25,2.13
10,2023,87,49,7.25,2.13
11,2023,87,49,7.25,2.13
12,2023,87,49,7.25,2.13
1,2024,87,49,7.25,2.13
2,2024,87,49,7.25,2.13
3,2024,87,49,7.25,2.13
4,2024,87,49,7.25,2.13
5,2024,87,49,7.25,2.13
6,2024,87,49,7.25,2.13
7,2024,87,49,7.25,2.13
8,2024,87,49,7.25,2.13
9,2024,87,49,7.25,2.13
10,2024,87,49,7.25,2.13
11,2024,87,49,7.25,2.13
12,2024,87,49,7.25,2.13
1,2025,87,49,7.25,2.13
2,2025,87,49,7.25,2.13
3,2025,87,49,7.25,2.13
4,2025,87,49,7.25,2.13
5,2025,87,49,7.25,2.13
6,2025,87,49,7.25,2.13
7,2025,87,49,7.25,2.13
8,2025,87,49,7.25,2.13
9,2025,87,49,7.25,2.13
10,2025,87,49,7.25,2.13
11,2025,87,49,7.25,2.13
12,2025,87,49,7.25,2.13
1,2026,87,49,7.25,2.13
2,2026,87,49,7.25,2.13
3,2026,87,49,7.25,2.13
4,2026,87,49,7.25,2.13
5,2026,87,49,7.25,2.13
6,2026,87,49,7.25,2.13
7,2026,87,49,7.25,2.13
8,2026,87,49,7.25,2.13
9,2026,87,49,7.25,2.13
10,2026,87,49,7.25,2.13
11,2026,87,49,7.25,2.13
12,2026,87,49,7.25,2.13
1,2027,87,49,7.25,2.13
2,2027,87,49,7.25,2.13
3,2027,87,49,7.25,2.13
4,2027,87,49,7.25,2.13
5,2027,87,49,7.25,2.13
6,2027,87,49,7.25,2.13
7,2027,87,49,7.25,2.13
8,2027,87,49,7.25,2.13
9,2027,87,49,7.25,2.13
10,2027,87,49,7.25,2.13
11,2027,87,49,7.25,2.13
12,2027,87,49,7.25,2.13
1,2028,87,49,7.25,2.13
2,2028,87,49,7.25,2.13
3,2028,87,49,7.25,2.13
4,2028,87,49,7.25,2.13
5,2028,87,49,7.25,2.13
6,2028,87,49,7.25,2.13
7,2028,87,49,7.25,2.13
8,2028,87,49,7.25,2.13
9,2028,87,49,7.25,2.13
10,2028,87,49,7.25,2.13
11,2028,87,49,7.25,2.13
12,2028,87,49,7.25,2.13
1,2029,87,49,7.25,2.13
2,2029,87,49,7.25,2.13
3,2029,87,49,7.25,2.13
4,2029,87,49,7.25,2.13
5,2029,87,49,7.25,2.13
6,2029,87,49,7.25,2.13
7,2029,87,49,7.25,2.13
8,2029,87,49,7.25,2.13
9,2029,87,49,7.25,2.13
10,2029,87,49,7.25,2.13
11,2029,87,49,7.25,2.13
12,2029,87,49,7.25,2.13
1,2009,88,32,6.85,6.55
2,2009,88,32,6.55,6.55
3,2009,88,32,6.55,6.55
4,2009,88,32,6.55,6.55
5,2009,88,32,6.55,6.55
6,2009,88,32,6.55,6.55
7,2009,88,32,7.25,7.25
8,2009,88,32,7.25,7.25
9,2009,88,32,7.25,7.25
10,2009,88,32,7.25,7.25
11,2009,88,32,7.25,7.25
12,2009,88,32,7.25,7.25
1,2010,88,32,7.25,7.25
2,2010,88,32,7.25,7.25
3,2010,88,32,7.25,7.25
4,2010,88,32,7.25,7.25
5,2010,88,32,7.25,7.25
6,2010,88,32,7.25,7.25
7,2010,88,32,7.55,7.25
8,2010,88,32,7.55,7.25
9,2010,88,32,7.55,7.25
10,2010,88,32,7.55,7.25
11,2010,88,32,7.55,7.25
12,2010,88,32,7.55,7.25
1,2011,88,32,7.55,7.25
2,2011,88,32,7.55,7.25
3,2011,88,32,7.55,7.25
4,2011,88,32,7.55,7.25
5,2011,88,32,7.55,7.25
6,2011,88,32,7.55,7.25
7,2011,88,32,8.25,7.25
8,2011,88,32,8.25,7.25
9,2011,88,32,8.25,7.25
10,2011,88,32,8.25,7.25
11,2011,88,32,8.25,7.25
12,2011,88,32,8.25,7.25
1,2012,88,32,8.25,7.25
2,2012,88,32,8.25,7.25
3,2012,88,32,8.25,7.25
4,2012,88,32,8.25,7.25
5,2012,88,32,8.25,7.25
6,2012,88,32,8.25,7.25
7,2012,88,32,8.25,7.25
8,2012,88,32,8.25,7.25
9,2012,88,32,8.25,7.25
10,2012,88,32,8.25,7.25
11,2012,88,32,8.25,7.25
12,2012,88,32,8.25,7.25
1,2013,88,32,8.25,7.25
2,2013,88,32,8.25,7.25
3,2013,88,32,8.25,7.25
4,2013,88,32,8.25,7.25
5,2013,88,32,8.25,7.25
6,2013,88,32,8.25,7.25
7,2013,88,32,8.25,7.25
8,2013,88,32,8.25,7.25
9,2013,88,32,8.25,7.25
10,2013,88,32,8.25,7.25
11,2013,88,32,8.25,7.25
12,2013,88,32,8.25,7.25
1,2014,88,32,8.25,8.25
2,2014,88,32,8.25,8.25
3,2014,88,32,8.25,8.25
4,2014,88,32,8.25,8.25
5,2014,88,32,8.25,8.25
6,2014,88,32,8.25,8.25
7,2014,88,32,8.25,8.25
8,2014,88,32,8.25,8.25
9,2014,88,32,8.25,8.25
10,2014,88,32,8.25,8.25
11,2014,88,32,8.25,8.25
12,2014,88,32,8.25,8.25
1,2015,88,32,8.25,8.25
2,2015,88,32,8.25,8.25
3,2015,88,32,8.25,8.25
4,2015,88,32,8.25,8.25
5,2015,88,32,8.25,8.25
6,2015,88,32,8.25,8.25
7,2015,88,32,8.25,8.25
8,2015,88,32,8.25,8.25
9,2015,88,32,8.25,8.25
10,2015,88,32,8.25,8.25
11,2015,88,32,8.25,8.25
12,2015,88,32,8.25,8.25
1,2016,88,32,8.25,8.25
2,2016,88,32,8.25,8.25
3,2016,88,32,8.25,8.25
4,2016,88,32,8.25,8.25
5,2016,88,32,8.25,8.25
6,2016,88,32,8.25,8.25
7,2016,88,32,8.25,8.25
8,2016,88,32,8.25,8.25
9,2016,88,32,8.25,8.25
10,2016,88,32,8.25,8.25
11,2016,88,32,8.25,8.25
12,2016,88,32,8.25,8.25
1,2017,88,32,8.25,8.25
2,2017,88,32,8.25,8.25
3,2017,88,32,8.25,8.25
4,2017,88,32,8.25,8.25
5,2017,88,32,8.25,8.25
6,2017,88,32,8.25,8.25
7,2017,88,32,8.25,8.25
8,2017,88,32,8.25,8.25
9,2017,88,32,8.25,8.25
10,2017,88,32,8.25,8.25
11,2017,88,32,8.25,8.25
12,2017,88,32,8.25,8.25
1,2018,88,32,8.25,8.25
2,2018,88,32,8.25,8.25
3,2018,88,32,8.25,8.25
4,2018,88,32,8.25,8.25
5,2018,88,32,8.25,8.25
6,2018,88,32,8.25,8.25
7,2018,88,32,8.25,8.25
8,2018,88,32,8.25,8.25
9,2018,88,32,8.25,8.25
10,2018,88,32,8.25,8.25
11,2018,88,32,8.25,8.25
12,2018,88,32,8.25,8.25
1,2019,88,32,8.25,8.25
2,2019,88,32,8.25,8.25
3,2019,88,32,8.25,8.25
4,2019,88,32,8.25,8.25
5,2019,88,32,8.25,8.25
6,2019,88,32,8.25,8.25
7,2019,88,32,8.25,8.25
8,2019,88,32,8.25,8.25
9,2019,88,32,8.25,8.25
10,2019,88,32,8.25,8.25
11,2019,88,32,8.25,8.25
12,2019,88,32,8.25,8.25
1,2020,88,32,8.25,8.25
2,2020,88,32,8.25,8.25
3,2020,88,32,8.25,8.25
4,2020,88,32,8.25,8.25
5,2020,88,32,8.25,8.25
6,2020,88,32,8.25,8.25
7,2020,88,32,9.00,9.00
8,2020,88,32,9.00,9.00
9,2020,88,32,9.00,9.00
10,2020,88,32,9.00,9.00
11,2020,88,32,9.00,9.00
12,2020,88,32,9.00,9.00
1,2021,88,32,9.00,9.00
2,2021,88,32,9.00,9.00
3,2021,88,32,9.00,9.00
4,2021,88,32,9.00,9.00
5,2021,88,32,9.00,9.00
6,2021,88,32,9.00,9.00
7,2021,88,32,9.75,9.75
8,2021,88,32,9.75,9.75
9,2021,88,32,9.75,9.75
10,2021,88,32,9.75,9.75
11,2021,88,32,9.75,9.75
12,2021,88,32,9.75,9.75
1,2022,88,32,9.75,9.75
2,2022,88,32,9.75,9.75
3,2022,88,32,9.75,9.75
4,2022,88,32,9.75,9.75
5,2022,88,32,9.75,9.75
6,2022,88,32,9.75,9.75
7,2022,88,32,10.50,10.50
8,2022,88,32,10.50,10.50
9,2022,88,32,10.50,10.50
10,2022,88,32,10.50,10.50
11,2022,88,32,10.50,10.50
12,2022,88,32,10.50,10.50
1,2023,88,32,10.50,10.50
2,2023,88,32,10.50,10.50
3,2023,88,32,10.50,10.50
4,2023,88,32,10.50,10.50
5,2023,88,32,10.50,10.50
6,2023,88,32,10.50,10.50
7,2023,88,32,11.25,11.25
8,2023,88,32,11.25,11.25
9,2023,88,32,11.25,11.25
10,2023,88,32,11.25,11.25
11,2023,88,32,11.25,11.25
12,2023,88,32,11.25,11.25
1,2024,88,32,11.25,11.25
2,2024,88,32,11.25,11.25
3,2024,88,32,11.25,11.25
4,2024,88,32,11.25,11.25
5,2024,88,32,11.25,11.25
6,2024,88,32,11.25,11.25
7,2024,88,32,12.00,12.00
8,2024,88,32,12.00,12.00
9,2024,88,32,12.00,12.00
10,2024,88,32,12.00,12.00
11,2024,88,32,12.00,12.00
12,2024,88,32,12.00,12.00
1,2025,88,32,12.00,12.00
2,2025,88,32,12.00,12.00
3,2025,88,32,12.00,12.00
4,2025,88,32,12.00,12.00
5,2025,88,32,12.00,12.00
6,2025,88,32,12.00,12.00
7,2025,88,32,12.00,12.00
8,2025,88,32,12.00,12.00
9,2025,88,32,12.00,12.00
10,2025,88,32,12.00,12.00
11,2025,88,32,12.00,12.00
12,2025,88,32,12.00,12.00
1,2026,88,32,12.00,12.00
2,2026,88,32,12.00,12.00
3,2026,88,32,12.00,12.00
4,2026,88,32,12.00,12.00
5,2026,88,32,12.00,12.00
6,2026,88,32,12.00,12.00
7,2026,88,32,12.00,12.00
8,2026,88,32,12.00,12.00
9,2026,88,32,12.00,12.00
10,2026,88,32,12.00,12.00
11,2026,88,32,12.00,12.00
12,2026,88,32,12.00,12.00
1,2027,88,32,12.00,12.00
2,2027,88,32,12.00,12.00
3,2027,88,32,12.00,12.00
4,2027,88,32,12.00,12.00
5,2027,88,32,12.00,12.00
6,2027,88,32,12.00,12.00
7,2027,88,32,12.00,12.00
8,2027,88,32,12.00,12.00
9,2027,88,32,12.00,12.00
10,2027,88,32,12.00,12.00
11,2027,88,32,12.00,12.00
12,2027,88,32,12.00,12.00
1,2028,88,32,12.00,12.00
2,2028,88,32,12.00,12.00
3,2028,88,32,12.00,12.00
4,2028,88,32,12.00,12.00
5,2028,88,32,12.00,12.00
6,2028,88,32,12.00,12.00
7,2028,88,32,12.00,12.00
8,2028,88,32,12.00,12.00
9,2028,88,32,12.00,12.00
10,2028,88,32,12.00,12.00
11,2028,88,32,12.00,12.00
12,2028,88,32,12.00,12.00
1,2029,88,32,12.00,12.00
2,2029,88,32,12.00,12.00
3,2029,88,32,12.00,12.00
4,2029,88,32,12.00,12.00
5,2029,88,32,12.00,12.00
6,2029,88,32,12.00,12.00
7,2029,88,32,12.00,12.00
8,2029,88,32,12.00,12.00
9,2029,88,32,12.00,12.00
10,2029,88,32,12.00,12.00
11,2029,88,32,12.00,12.00
12,2029,88,32,12.00,12.00
1,2009,91,53,8.55,8.55
2,2009,91,53,8.55,8.55
3,2009,91,53,8.55,8.55
4,2009,91,53,8.55,8.55
5,2009,91,53,8.55,8.55
6,2009,91,53,8.55,8.55
7,2009,91,53,8.55,8.55
8,2009,91,53,8.55,8.55
9,2009,91,53,8.55,8.55
10,2009,91,53,8.55,8.55
11,2009,91,53,8.55,8.55
12,2009,91,53,8.55,8.55
1,2010,91,53,8.55,8.55
2,2010,91,53,8.55,8.55
3,2010,91,53,8.55,8.55
4,2010,91,53,8.55,8.55
5,2010,91,53,8.55,8.55
6,2010,91,53,8.55,8.55
7,2010,91,53,8.55,8.55
8,2010,91,53,8.55,8.55
9,2010,91,53,8.55,8.55
10,2010,91,53,8.55,8.55
11,2010,91,53,8.55,8.55
12,2010,91,53,8.55,8.55
1,2011,91,53,8.67,8.67
2,2011,91,53,8.67,8.67
3,2011,91,53,8.67,8.67
4,2011,91,53,8.67,8.67
5,2011,91,53,8.67,8.67
6,2011,91,53,8.67,8.67
7,2011,91,53,8.67,8.67
8,2011,91,53,8.67,8.67
9,2011,91,53,8.67,8.67
10,2011,91,53,8.67,8.67
11,2011,91,53,8.67,8.67
12,2011,91,53,8.67,8.67
1,2012,91,53,9.04,9.04
2,2012,91,53,9.04,9.04
3,2012,91,53,9.04,9.04
4,2012,91,53,9.04,9.04
5,2012,91,53,9.04,9.04
6,2012,91,53,9.04,9.04
7,2012,91,53,9.04,9.04
8,2012,91,53,9.04,9.04
9,2012,91,53,9.04,9.04
10,2012,91,53,9.04,9.04
11,2012,91,53,9.04,9.04
12,2012,91,53,9.04,9.04
1,2013,91,53,9.19,9.19
2,2013,91,53,9.19,9.19
3,2013,91,53,9.19,9.19
4,2013,91,53,9.19,9.19
5,2013,91,53,9.19,9.19
6,2013,91,53,9.19,9.19
7,2013,91,53,9.19,9.19
8,2013,91,53,9.19,9.19
9,2013,91,53,9.19,9.19
10,2013,91,53,9.19,9.19
11,2013,91,53,9.19,9.19
12,2013,91,53,9.19,9.19
1,2014,91,53,9.32,9.32
